"SeqNum","MOSTYP","MSKB1","MAANTH","MOSHOO","MGODPR","MGEMLE","MFALLE","MSKA","MAUT2","MFWEKI","MRELGE","MAUT1","MAUT0","MHHUUR","MOPLHO","MSKB2","MSKC","MGODRK","MGEMOM","MINKGE","PPERSA","PAANHA","PWAPAR","AMOTSC","AWAPAR","APERSA","Resp"
4506,24,4,2,4,1,4,1,7,1,4,5,0,0,9,5,4,0,0,0,6,0,0,0,0,0,0,0
4507,25,3,4,4,0,9,0,9,0,6,0,4,0,3,6,4,3,4,0,6,0,0,5,0,0,0,0
4508,14,3,3,1,0,6,1,6,0,3,1,4,2,1,7,2,0,4,0,3,0,0,0,0,0,0,0
4509,30,4,3,5,2,3,0,6,0,0,6,3,1,2,1,5,0,1,1,7,0,0,0,0,0,0,0
4510,14,3,3,1,0,6,2,6,0,3,1,2,1,1,8,2,0,5,0,3,0,0,4,0,0,0,0
4511,19,3,3,2,1,4,2,5,2,3,2,2,3,2,6,2,3,4,1,4,0,0,0,0,0,0,0
4512,31,2,3,6,0,4,1,4,3,3,1,2,3,1,1,1,3,4,0,4,0,0,0,0,0,0,0
4513,25,2,3,4,1,4,0,6,1,4,3,4,2,3,7,5,2,2,2,6,0,0,4,1,0,0,0
4514,12,2,4,10,0,5,0,3,0,2,0,3,4,0,2,0,5,4,0,1,0,0,0,1,0,0,0
4515,11,2,4,10,1,4,2,6,2,7,2,2,2,2,2,4,3,2,1,2,0,0,3,0,0,0,0
4516,14,2,4,1,0,7,0,4,2,2,0,0,0,2,5,0,3,2,0,3,0,0,0,0,0,0,0
4517,14,3,2,1,0,4,0,9,0,3,0,2,5,0,9,0,1,5,0,3,0,0,4,1,0,0,0
4518,30,3,3,5,1,6,2,8,0,2,4,2,2,4,7,5,1,1,3,7,0,0,4,1,0,0,0
4519,30,3,3,5,1,4,1,6,1,3,2,3,2,3,5,5,2,2,1,7,0,0,2,0,0,0,0
4521,16,3,3,1,1,4,1,7,1,4,2,2,3,3,6,4,3,2,2,5,0,0,0,0,0,0,0
4522,5,2,4,8,0,5,2,4,1,4,1,3,2,1,2,1,5,4,0,2,0,0,3,0,0,0,0
4523,19,2,3,2,0,5,0,3,2,3,2,5,1,2,1,1,5,4,0,4,0,0,4,0,0,0,0
4524,13,3,3,10,1,4,2,5,2,3,2,2,3,2,6,2,3,4,1,1,2,0,4,0,0,0,0
4525,14,3,3,1,0,6,2,6,0,3,1,2,1,1,8,2,0,5,0,3,0,0,0,0,0,0,0
4526,30,3,3,5,2,6,0,9,0,3,5,5,0,3,9,7,0,5,4,7,0,0,4,1,0,0,0
4527,32,3,3,6,2,3,1,7,1,1,4,7,1,1,8,3,3,2,0,8,0,0,4,1,0,0,0
4528,32,4,2,6,0,6,0,4,0,4,2,0,5,0,6,4,3,3,3,7,0,0,0,0,0,0,0
4529,16,4,3,1,0,4,1,6,2,4,0,3,3,0,4,1,0,0,5,5,0,0,2,0,0,0,0
4530,40,2,2,7,1,3,1,4,2,4,7,3,1,5,4,6,2,2,3,2,0,0,0,0,0,0,0
4531,19,3,3,2,1,7,1,8,1,3,1,2,3,2,8,4,2,3,1,4,0,0,0,0,0,0,0
4532,35,3,2,6,1,2,2,7,2,4,4,5,2,5,2,4,1,4,1,6,0,0,3,1,0,0,0
4533,14,3,3,1,1,5,1,7,1,3,2,2,2,3,6,4,3,2,2,3,0,0,0,0,0,0,0
4534,28,3,3,5,1,4,0,7,0,2,3,3,0,4,9,5,2,3,2,8,0,2,4,1,0,0,0
4535,27,2,3,4,0,5,2,4,2,4,1,3,2,2,3,1,4,3,0,3,0,0,0,0,0,0,0
4536,11,2,5,10,0,7,0,5,0,4,0,5,0,0,4,4,7,2,0,2,0,0,3,0,0,0,1
4538,14,3,3,1,1,6,0,7,0,4,2,3,2,2,5,2,1,4,0,3,0,0,0,0,0,0,0
4539,13,3,3,10,0,6,0,7,0,5,2,3,3,3,7,7,0,5,0,1,0,0,3,0,0,0,0
4541,17,3,4,1,4,3,0,6,0,4,0,4,0,2,7,6,0,7,0,3,0,0,0,0,0,0,0
4542,19,3,3,2,1,6,2,7,1,3,0,3,6,0,9,2,0,9,0,4,0,0,1,1,0,0,0
4543,14,3,3,1,0,6,1,6,0,3,1,4,2,1,7,2,0,4,0,3,0,0,0,0,0,0,0
4544,14,4,2,1,0,5,0,8,0,1,0,1,5,0,0,0,3,6,0,3,0,0,0,0,0,0,0
4546,16,3,3,1,0,5,1,7,1,4,0,2,2,1,5,2,2,5,2,5,0,0,0,0,0,0,0
4547,5,2,2,8,3,4,1,1,3,3,1,3,1,1,1,3,5,3,1,2,0,0,0,0,0,0,0
4548,12,2,2,10,1,3,2,5,2,2,1,3,4,1,1,1,3,5,1,1,0,0,0,0,0,0,0
4549,5,2,3,8,1,5,1,4,1,2,1,2,3,1,4,1,5,3,0,2,0,0,0,0,0,0,0
4550,20,2,3,2,3,5,0,9,0,5,2,6,0,1,3,2,3,4,1,5,0,0,4,1,0,0,0
4551,34,3,2,6,4,1,0,6,3,4,5,3,1,4,9,7,0,3,3,7,0,0,4,1,0,0,0
4552,13,3,3,10,0,2,3,6,3,4,0,0,0,0,4,0,0,5,0,1,0,0,4,1,0,0,0
4553,14,3,3,1,0,4,0,7,0,1,0,3,6,0,5,1,3,4,0,3,0,0,0,0,0,0,0
4554,35,3,3,6,3,3,1,6,2,4,2,4,2,2,5,4,4,3,1,7,0,0,0,1,0,0,0
4555,14,3,3,1,1,5,1,7,1,3,2,2,2,3,6,4,3,2,2,3,0,0,3,0,0,0,0
4556,23,3,2,4,2,5,0,9,0,3,4,0,0,9,9,7,0,0,0,8,0,0,4,0,0,0,0
4557,20,3,3,2,0,5,1,7,1,2,1,2,3,1,4,2,4,4,1,5,0,0,2,0,0,0,0
4558,14,3,3,1,1,5,1,7,1,3,2,2,2,3,6,4,3,2,2,3,0,0,0,0,0,0,0
4559,35,3,3,6,0,6,0,6,0,2,5,0,1,8,9,5,0,6,0,6,0,0,3,1,0,0,0
4560,14,3,3,1,1,4,2,7,1,4,1,1,4,1,7,2,3,3,0,3,0,0,0,0,0,0,0
4562,31,3,3,6,0,5,0,7,2,2,2,4,2,2,1,4,2,4,2,4,0,0,2,1,0,0,0
4563,15,2,4,1,0,3,2,5,2,5,0,1,3,1,4,2,2,5,2,6,0,0,0,1,0,0,0
4564,16,2,3,1,0,5,1,6,1,4,2,2,3,2,4,3,3,4,2,5,0,0,0,1,0,0,0
4565,33,3,3,6,0,8,0,9,0,4,0,2,2,2,6,4,0,0,2,6,0,0,3,1,0,0,0
4566,16,3,4,1,0,6,2,6,0,5,1,4,1,1,4,3,2,3,2,5,0,0,0,0,0,0,0
4567,25,2,4,4,1,4,1,7,1,9,0,2,2,0,5,4,5,5,0,6,0,0,3,0,0,0,0
4568,28,3,2,5,1,1,3,8,0,2,2,3,4,2,4,2,1,2,2,8,0,0,0,0,0,0,0
4569,16,2,3,1,1,5,1,5,1,3,2,2,4,1,5,2,3,5,0,5,0,0,0,0,0,0,0
4570,4,2,3,8,2,6,1,7,1,3,1,4,1,1,5,4,2,6,1,3,0,0,2,0,0,0,0
4571,14,3,2,1,0,4,2,8,1,2,0,4,3,0,6,0,2,5,2,3,0,0,4,1,0,0,0
4572,14,4,3,1,0,3,2,8,0,1,2,3,4,2,8,3,3,5,0,3,0,0,0,0,0,0,0
4573,23,2,4,4,0,4,0,7,0,5,4,0,0,9,3,7,0,2,2,8,0,0,0,0,0,0,0
4574,17,3,3,1,0,6,0,6,2,4,2,3,1,2,5,3,2,4,2,3,0,0,0,0,0,0,0
4575,15,4,2,1,0,5,0,9,0,0,0,0,7,2,2,2,4,2,2,6,0,0,0,0,0,0,0
4576,32,4,3,6,0,3,0,6,0,1,5,3,1,0,5,4,5,4,0,7,0,0,0,0,0,0,0
4577,5,2,2,8,0,3,1,5,2,2,1,3,4,1,1,1,6,3,0,2,0,0,0,0,0,0,0
4578,41,2,2,7,3,0,0,3,2,3,4,5,2,3,5,4,4,0,1,4,0,0,0,1,0,0,0
4579,16,2,4,1,0,7,0,5,0,5,1,3,2,2,6,5,4,3,2,5,0,0,0,0,0,0,0
4580,8,1,5,9,2,5,2,0,0,2,2,3,3,2,1,0,4,5,0,1,0,0,4,1,0,0,0
4581,7,1,6,9,0,5,1,1,1,2,0,1,5,0,0,3,8,1,0,1,0,0,6,0,0,0,0
4582,10,2,3,10,1,4,1,5,1,3,0,4,2,1,7,2,3,3,0,3,0,0,3,0,0,0,0
4583,31,2,4,6,1,5,2,6,1,5,1,3,3,1,6,2,4,3,1,4,0,0,2,0,0,0,0
4584,25,3,3,4,2,2,0,5,2,4,3,6,0,3,4,4,4,2,2,6,0,0,0,1,0,0,0
4585,15,2,3,1,0,5,2,6,1,3,3,3,3,2,7,1,2,5,0,6,0,0,0,0,0,0,1
4586,28,5,3,5,2,5,0,9,0,0,6,5,0,6,9,5,0,3,2,8,0,0,0,0,0,0,0
4587,18,3,3,1,0,7,2,7,0,3,0,8,0,0,4,2,0,5,1,4,0,0,4,1,0,0,0
4588,29,4,2,5,1,5,2,8,1,1,5,4,1,5,9,5,1,3,1,6,0,0,4,0,0,0,0
4589,31,3,3,6,1,3,0,6,0,3,1,4,3,1,0,4,5,4,0,4,0,0,0,0,0,0,0
4590,18,3,3,1,2,7,0,7,1,3,0,3,2,1,9,4,0,5,1,4,0,0,0,0,0,0,1
4591,28,3,3,5,2,4,1,6,1,3,3,4,1,3,6,3,2,3,2,8,0,0,3,0,0,0,0
4592,16,4,4,1,1,4,1,6,0,2,0,3,3,0,6,3,0,9,0,5,0,0,0,1,0,0,0
4593,30,2,4,5,2,2,2,7,1,4,5,0,0,7,9,7,0,2,2,7,0,0,4,1,0,0,0
4594,17,4,3,1,0,7,0,9,0,4,2,6,0,2,5,6,0,3,3,3,0,0,0,0,0,0,0
4595,27,3,3,4,0,5,0,6,0,3,4,2,4,4,9,4,0,3,0,3,0,0,0,0,0,0,0
4597,20,3,3,2,0,6,0,7,0,3,0,2,3,1,7,2,4,3,0,5,0,0,0,0,0,0,0
4598,32,2,3,6,2,1,1,6,1,3,0,6,3,0,9,3,0,0,0,8,0,0,4,1,0,0,0
4599,12,3,3,10,0,4,1,5,1,2,0,1,0,0,1,2,7,2,0,1,0,0,0,0,0,0,0
4600,13,3,2,10,0,5,0,5,1,2,1,3,3,1,2,2,3,5,0,1,0,0,0,0,0,0,0
4601,35,3,2,6,4,0,0,5,4,6,6,2,2,6,9,7,0,3,4,6,0,0,4,1,0,0,0
4603,18,3,3,1,0,3,3,6,3,5,2,6,1,1,7,2,3,3,2,4,0,0,0,0,0,0,0
4604,32,3,3,6,2,3,0,7,2,4,1,3,2,1,1,3,1,2,1,8,0,0,3,1,0,0,0
4605,5,2,3,8,0,6,0,3,0,4,0,2,4,1,0,4,3,6,0,2,0,0,4,1,0,0,0
4606,33,4,2,6,0,9,0,9,0,0,0,5,3,0,7,4,0,4,0,6,0,0,0,0,0,0,0
4607,14,3,3,1,0,6,1,6,0,3,1,4,2,1,7,2,0,4,0,3,0,0,0,0,0,0,1
4608,20,3,3,2,0,9,0,5,0,3,0,0,3,1,5,2,6,2,0,5,0,0,0,0,0,0,0
4609,4,2,1,8,0,2,2,4,2,5,1,4,3,0,0,1,4,2,0,3,0,0,0,0,0,0,0
4610,13,1,4,10,0,3,1,5,2,0,0,0,0,0,4,1,6,3,0,1,0,0,1,1,0,0,0
4611,30,4,3,5,0,5,0,9,0,0,0,9,0,0,9,7,0,9,0,7,0,0,0,0,0,0,0
4612,6,2,4,9,0,9,0,5,0,3,1,2,4,1,6,0,5,3,1,2,0,0,2,1,0,0,0
4613,4,2,2,8,2,2,1,4,3,5,1,6,1,1,4,2,2,3,1,3,0,0,3,0,0,0,0
4614,4,2,2,8,2,4,1,3,3,3,2,2,3,1,1,1,6,3,0,3,0,0,4,1,0,0,0
4615,16,3,3,1,0,5,0,4,0,2,1,2,4,0,7,2,3,3,0,5,0,0,0,0,0,0,0
4616,16,2,3,1,0,7,0,4,0,1,1,2,3,0,6,1,5,2,0,5,0,0,0,0,0,0,0
4617,32,4,2,6,1,4,1,8,1,0,0,0,0,0,6,6,0,0,9,8,0,0,0,1,0,0,1
4618,12,3,2,10,1,2,2,5,2,3,1,3,3,0,1,1,3,5,1,1,0,0,3,0,0,0,0
4619,25,3,3,4,0,2,0,9,0,4,3,2,0,7,9,7,0,0,0,6,2,0,6,0,0,0,0
4620,30,3,3,5,1,7,0,6,0,4,4,5,1,3,9,4,1,4,1,7,0,0,4,1,0,0,0
4621,21,3,2,3,0,6,0,6,3,5,1,3,0,4,9,6,0,4,2,3,0,0,6,0,0,0,0
4622,38,2,3,7,3,3,1,3,2,4,3,5,1,3,5,6,2,4,2,1,0,0,0,0,0,0,0
4623,20,5,2,2,1,5,0,7,1,0,0,6,3,0,7,3,0,4,0,5,0,0,4,1,0,0,1
4624,31,3,3,6,1,5,2,6,1,3,1,3,3,1,1,3,5,2,1,4,0,0,0,0,0,0,0
4625,20,5,3,2,0,6,0,9,0,3,0,3,6,0,6,0,6,0,0,5,2,0,3,0,0,0,0
4626,4,1,2,8,1,4,1,2,2,3,1,2,2,2,2,2,4,3,1,3,0,0,0,0,0,0,0
4627,20,3,3,2,0,9,0,9,0,3,0,0,3,0,9,3,3,4,0,5,0,0,0,0,0,0,0
4628,31,2,3,6,2,3,2,5,4,4,2,5,1,3,6,2,2,5,1,4,0,0,0,0,0,0,0
4629,35,3,2,6,1,2,2,7,2,4,4,5,2,5,2,4,1,4,1,6,0,0,0,0,0,0,0
4630,17,3,3,1,1,4,1,6,1,4,1,2,4,1,5,2,3,4,1,3,0,0,4,1,0,0,0
4631,31,2,2,6,1,4,0,5,0,2,2,3,4,3,1,1,6,3,1,4,0,0,4,1,0,0,0
4632,11,2,4,10,0,3,0,3,1,3,1,3,5,0,5,0,7,2,0,1,0,0,0,0,0,0,0
4634,14,4,2,1,0,5,1,8,1,1,0,5,2,0,7,0,1,7,1,3,0,0,4,1,0,0,0
4635,25,5,3,4,1,5,2,5,1,4,0,2,1,0,9,4,3,2,2,6,0,0,5,1,0,0,0
4636,12,3,4,10,0,3,0,7,0,4,0,0,3,3,0,0,3,4,1,1,0,0,2,1,0,0,0
4637,5,2,3,8,3,1,1,3,2,4,0,5,2,1,7,1,4,5,0,2,0,0,0,0,0,0,0
4638,31,3,2,6,0,4,0,9,0,1,1,2,4,1,3,2,2,4,1,4,0,0,0,0,0,0,0
4639,4,2,2,8,0,5,3,3,4,8,0,5,3,0,1,0,7,2,0,3,0,0,2,1,0,0,0
4640,17,3,4,1,0,6,0,7,0,3,0,1,3,1,8,2,4,3,0,3,0,0,4,0,0,0,0
4641,20,3,3,2,1,4,2,5,2,3,2,3,2,1,8,3,2,4,1,5,0,0,0,0,0,0,0
4642,22,3,3,3,0,7,0,8,1,3,1,2,3,2,7,3,3,4,0,4,0,0,0,1,0,0,0
4643,31,3,3,6,1,7,0,6,0,4,4,5,1,3,9,4,1,4,1,4,0,0,0,0,0,0,0
4644,35,3,3,6,1,4,2,7,1,3,1,6,1,2,2,3,1,5,1,6,0,0,0,0,0,0,0
4645,17,2,3,1,1,5,2,5,1,2,0,5,0,0,0,2,3,3,0,3,0,0,3,0,0,0,0
4646,20,2,4,2,4,4,0,9,0,4,4,1,1,3,6,2,0,4,1,5,0,0,4,0,0,0,0
4647,35,4,3,6,0,4,2,8,1,3,1,3,3,1,8,5,0,5,0,6,0,0,0,0,0,0,0
4648,22,2,3,3,0,9,0,5,0,3,0,0,3,0,9,2,6,3,0,4,0,0,4,1,0,0,0
4649,25,3,3,4,1,5,2,5,1,3,0,3,0,0,2,2,3,5,0,6,0,0,0,0,0,0,0
4650,19,2,4,2,0,3,5,5,0,4,2,3,2,2,2,3,0,2,3,4,0,0,2,1,0,0,0
4651,28,4,2,5,0,6,0,9,0,1,4,2,2,5,9,6,0,3,2,8,0,0,4,1,0,1,0
4652,8,3,3,9,2,5,2,7,0,2,1,3,2,2,6,5,1,3,1,1,0,0,0,0,0,0,0
4653,14,3,3,1,1,5,1,7,1,3,2,2,2,3,6,4,3,2,2,3,0,0,4,1,0,0,0
4654,14,3,3,1,1,5,1,7,1,3,2,2,2,3,6,4,3,2,2,3,0,0,2,0,0,0,0
4655,32,4,3,6,0,5,2,7,1,3,2,3,2,3,8,4,0,5,0,8,0,0,3,0,0,0,0
4656,30,3,3,5,1,6,2,8,0,2,4,2,2,4,7,5,1,1,3,7,0,0,4,1,0,0,0
4657,4,2,2,8,0,5,3,3,4,8,0,5,3,0,1,0,7,2,0,3,0,0,1,1,0,0,0
4658,30,3,3,5,2,6,0,9,0,3,5,5,0,3,9,7,0,5,4,7,0,0,4,0,0,0,1
4659,16,3,3,1,0,5,1,6,2,4,1,3,3,2,4,3,2,4,1,5,0,0,0,0,0,0,0
4660,20,4,2,2,2,0,2,9,0,3,2,3,5,2,9,2,0,5,0,5,0,0,3,0,0,0,0
4661,32,4,2,6,0,5,0,9,0,3,0,4,5,0,6,4,2,7,0,8,0,0,0,0,0,0,0
4662,14,3,3,1,0,7,0,9,0,5,0,1,5,1,4,1,4,3,0,3,0,0,4,1,0,0,0
4663,25,3,3,4,0,3,1,6,1,3,2,2,3,2,4,2,3,2,1,6,0,0,0,0,0,0,0
4666,31,3,3,6,2,4,0,8,1,4,1,4,1,3,1,3,3,3,1,4,0,0,3,1,0,0,0
4667,12,2,4,10,0,4,0,5,2,3,0,1,4,1,1,1,5,4,1,1,0,0,0,0,0,0,0
4668,12,4,3,10,0,3,0,9,0,5,0,4,1,0,5,5,1,4,1,1,0,0,4,0,0,0,0
4669,19,4,3,2,2,5,1,7,0,2,2,2,3,2,4,2,4,5,0,4,0,0,4,1,0,0,0
4670,25,3,4,4,0,9,0,9,0,6,0,4,0,3,6,4,3,4,0,6,0,0,0,0,0,0,0
4671,3,2,2,8,0,7,2,9,0,3,1,3,3,1,1,2,1,4,3,2,0,0,3,1,0,0,0
4672,22,3,3,3,1,4,2,5,2,3,2,2,3,2,6,2,3,4,1,4,0,0,4,1,0,0,0
4673,32,3,3,6,0,3,0,7,0,4,1,2,2,3,7,3,3,2,2,8,0,0,0,0,0,0,0
4674,19,2,2,2,2,0,3,2,6,5,0,3,3,0,0,0,4,2,2,4,0,0,0,0,0,0,0
4676,34,3,2,6,0,6,0,7,2,3,3,5,4,0,9,4,3,4,0,7,0,0,0,0,0,0,0
4677,30,2,3,5,1,4,0,5,1,3,2,4,1,2,5,4,3,2,2,7,0,0,4,1,0,0,0
4678,14,4,2,1,0,5,1,7,0,0,1,2,3,3,7,3,4,4,0,3,0,0,0,0,0,0,0
4679,16,4,3,1,1,4,2,7,1,0,0,0,5,0,0,2,0,4,0,5,0,0,0,0,0,0,0
4680,4,1,2,8,1,4,2,2,2,3,2,3,2,2,1,1,2,6,1,3,0,0,2,0,0,0,0
4681,20,3,2,2,0,3,1,8,1,2,1,3,5,0,3,0,2,7,0,5,0,0,3,1,0,0,0
4683,14,3,2,1,0,7,0,7,2,4,0,2,4,0,7,0,0,5,0,3,0,0,4,0,0,0,0
4684,15,4,2,1,1,4,1,7,1,0,0,3,5,0,9,4,0,6,3,6,0,0,4,1,0,0,0
4685,16,3,3,1,0,6,0,5,1,3,0,3,2,1,2,1,3,3,3,5,0,0,0,0,0,0,0
4686,5,3,2,8,1,3,2,6,1,2,1,2,4,0,1,1,3,5,1,2,0,0,0,0,0,0,0
4687,20,3,3,2,2,6,0,5,3,6,2,2,3,2,7,3,3,4,2,5,0,0,4,1,0,0,0
4688,33,2,2,6,0,7,2,7,0,7,0,6,0,0,8,2,0,3,2,6,0,0,4,0,0,0,0
4689,19,3,3,2,1,5,1,5,1,2,2,3,2,2,4,2,3,5,1,4,0,0,0,0,0,0,0
4691,10,3,4,10,2,4,0,7,0,3,1,3,3,1,8,2,0,7,0,3,0,0,1,1,0,0,0
4692,19,3,3,2,0,6,2,6,0,3,1,5,2,2,2,3,3,3,1,4,0,0,2,1,0,0,0
4693,3,2,4,8,0,0,0,2,3,2,1,3,0,1,0,2,6,2,0,3,0,0,0,0,0,0,0
4694,14,3,3,1,0,5,1,7,1,3,2,2,2,3,7,4,2,4,1,3,0,0,0,0,0,0,0
4695,29,3,3,5,0,5,2,5,0,3,6,0,0,4,6,6,3,0,0,7,0,0,0,1,0,0,0
4696,17,2,4,1,1,5,1,6,0,3,1,3,3,1,4,3,3,3,1,3,0,0,0,0,0,0,0
4697,17,1,3,1,0,4,4,6,0,1,5,1,0,2,9,6,0,1,0,3,0,0,4,1,0,0,0
4698,14,3,2,1,1,4,1,6,1,0,0,0,4,0,4,3,4,3,1,3,0,0,6,1,0,0,0
4699,19,3,2,2,0,6,0,5,2,2,0,2,7,0,7,2,0,9,0,4,0,0,0,0,0,0,1
4700,4,1,1,8,1,4,2,4,1,4,1,3,4,1,1,2,4,0,0,3,0,0,3,1,0,0,0
4701,16,3,4,1,0,6,2,6,0,5,1,4,1,1,4,3,2,3,2,5,0,0,0,0,0,0,0
4702,31,4,2,6,2,3,1,7,0,2,2,4,1,1,0,3,4,3,1,4,0,0,0,1,0,0,0
4703,26,2,4,4,0,5,1,6,1,4,3,3,2,3,6,2,3,2,1,6,0,0,2,1,0,0,0
4704,25,3,3,4,2,7,0,7,1,3,0,3,2,1,9,4,0,5,1,6,0,0,0,0,0,0,0
4705,34,3,2,6,2,7,0,9,0,2,5,0,0,6,9,7,2,3,2,7,0,0,4,1,0,0,0
4706,24,3,3,4,0,5,1,7,1,2,1,2,3,1,4,2,4,4,1,6,0,0,4,1,0,0,0
4707,38,2,1,7,0,4,3,2,3,4,7,0,2,2,1,3,8,1,0,1,0,0,0,1,0,0,0
4708,20,3,3,2,0,4,1,7,0,3,0,0,3,2,6,2,5,4,0,5,0,0,6,0,1,0,0
4709,18,2,3,1,1,4,1,5,1,3,0,4,2,1,7,2,3,3,0,4,0,0,0,0,0,0,0
4710,31,2,4,6,2,0,2,4,0,3,1,2,0,3,1,1,3,2,0,5,0,0,0,0,0,0,0
4711,20,3,3,2,1,5,1,5,1,2,2,3,2,2,4,2,3,5,1,5,0,0,4,0,0,0,0
4712,23,3,3,4,2,5,3,9,0,5,4,3,1,4,9,9,0,0,1,8,0,0,4,0,0,0,0
4713,30,3,2,5,0,7,2,7,2,6,2,7,0,2,9,2,0,6,0,7,0,0,4,1,0,0,0
4714,19,3,2,2,0,3,1,8,0,2,2,2,3,2,0,0,3,6,0,4,0,0,3,1,0,0,1
4715,30,3,2,5,2,5,0,9,0,3,2,4,2,2,6,3,2,0,0,7,0,0,0,0,0,0,1
4717,31,2,3,6,2,3,2,5,4,4,2,5,1,3,6,2,2,5,1,4,0,0,0,0,0,0,0
4718,24,2,3,4,1,5,1,5,1,3,2,2,4,1,5,2,3,5,0,6,0,0,4,1,0,0,0
4719,33,2,3,6,1,3,1,4,2,2,1,3,3,1,2,1,5,4,0,6,0,0,3,1,0,0,0
4720,9,2,5,9,0,6,1,5,1,4,1,3,1,2,3,4,5,2,1,1,0,0,2,0,0,0,0
4722,5,2,3,8,0,2,2,5,2,4,3,6,1,3,1,1,2,5,3,2,0,0,3,1,0,0,1
4723,19,2,3,2,0,5,0,3,2,3,2,5,1,2,1,1,5,4,0,4,0,0,3,1,0,0,0
4724,31,4,3,6,1,3,2,6,1,2,3,3,2,1,1,1,2,6,0,4,0,0,0,0,0,0,0
4725,12,2,3,10,0,6,0,3,0,4,0,2,4,1,0,4,5,3,0,1,0,0,1,0,0,0,0
4726,14,3,3,1,1,7,1,8,1,3,1,2,3,2,8,4,2,3,1,3,0,0,4,1,0,0,0
4727,4,2,1,8,0,5,0,0,6,6,0,6,1,3,0,0,5,3,0,3,0,0,0,0,0,0,0
4728,28,3,2,5,0,7,2,7,2,6,2,7,0,2,9,2,0,6,0,8,0,0,0,0,0,0,0
4729,4,1,2,8,0,6,1,1,2,3,2,4,1,2,0,4,4,3,0,3,0,0,2,1,0,0,0
4730,35,3,4,6,0,2,4,7,0,0,4,4,1,0,0,3,6,0,0,6,0,0,0,0,0,0,1
4731,25,3,3,4,2,3,2,5,1,4,3,3,2,2,8,3,2,1,2,7,0,0,3,1,0,0,0
4732,34,3,2,6,4,1,0,6,3,4,5,3,1,4,9,7,0,3,3,7,0,0,4,1,0,0,1
4733,14,3,3,1,0,6,1,7,1,4,1,3,2,1,4,3,2,5,1,3,0,0,2,0,0,0,0
4734,13,3,3,10,1,4,2,7,1,3,1,2,3,2,5,2,1,4,1,1,0,0,2,1,0,0,0
4735,4,2,2,8,0,5,3,3,4,8,0,5,3,0,1,0,7,2,0,3,0,0,0,0,0,0,0
4736,27,3,3,4,2,3,1,6,1,4,1,6,1,1,2,3,2,6,0,3,0,0,0,0,0,0,0
4737,33,3,3,6,2,7,0,9,0,3,0,4,0,1,8,2,2,4,0,6,0,0,3,0,0,0,0
4738,19,4,3,2,1,4,1,7,1,2,2,2,0,2,3,4,7,2,0,3,0,0,0,0,0,0,0
4739,1,2,4,8,1,3,1,5,1,4,0,1,4,0,1,2,6,3,1,2,0,0,0,0,0,0,0
4740,35,2,2,6,0,4,2,7,1,4,2,3,1,4,2,1,0,5,0,6,0,0,0,0,0,0,0
4741,11,2,4,10,0,4,0,3,0,2,1,0,5,0,0,0,6,3,0,2,0,0,2,1,0,0,0
4742,32,4,2,6,1,5,1,8,1,2,3,5,2,2,8,4,2,4,0,8,0,0,0,0,0,0,0
4743,28,3,2,5,0,4,2,9,0,5,3,2,0,4,9,9,0,3,0,8,0,0,4,1,0,0,0
4744,30,3,3,5,1,6,2,7,0,2,4,2,1,5,7,5,1,2,2,7,0,0,0,0,0,0,0
4745,21,3,3,3,0,6,2,6,0,2,0,0,0,3,9,2,5,4,0,3,0,0,0,0,0,0,0
4746,32,4,3,6,0,5,2,7,1,3,2,3,2,3,8,4,0,5,0,8,0,0,0,0,0,0,0
4747,14,3,4,1,1,4,0,8,1,5,1,1,2,1,6,5,7,1,0,3,0,0,0,0,0,0,0
4748,14,3,3,1,0,4,2,7,0,2,0,4,0,0,9,0,3,6,0,3,0,0,4,1,0,0,0
4749,9,2,6,9,0,6,2,9,0,2,2,0,3,2,5,9,7,0,2,1,0,0,0,0,0,0,0
4750,30,3,3,5,1,6,2,8,0,2,4,2,2,4,7,5,1,1,3,7,0,0,0,0,0,0,0
4751,4,1,2,8,1,4,1,2,2,3,1,2,2,2,2,2,4,3,1,3,0,0,2,1,0,0,0
4752,4,2,2,8,0,6,2,4,2,3,2,3,3,2,1,2,3,4,0,3,0,0,2,1,0,0,0
4753,4,1,2,8,0,6,1,1,2,2,4,6,1,1,0,4,4,2,0,3,0,0,2,1,0,0,0
4754,23,2,4,4,0,7,0,7,2,7,5,2,0,6,9,7,0,0,2,8,0,0,4,0,0,0,0
4756,14,3,3,1,0,4,2,7,0,2,0,4,0,0,9,0,3,6,0,3,0,0,0,0,0,0,0
4757,11,3,3,10,0,4,1,6,1,4,1,4,1,1,7,2,2,2,4,2,0,0,2,1,0,0,0
4759,2,3,3,8,1,4,1,6,2,3,1,3,3,1,1,1,3,5,1,1,0,0,0,0,0,0,0
4760,17,2,4,1,0,9,0,6,0,3,1,4,0,0,7,4,3,5,2,3,0,0,4,0,0,0,0
4761,22,3,3,3,0,4,1,7,0,3,0,0,3,2,6,2,5,4,0,4,0,0,5,1,0,0,0
4762,28,3,3,5,1,5,2,7,1,2,4,3,1,5,8,5,2,2,2,8,0,0,4,1,0,0,1
4763,14,3,3,1,0,6,1,6,0,3,1,4,2,1,7,2,0,4,0,3,0,0,5,1,0,0,0
4765,15,3,2,1,3,5,0,6,0,0,0,0,3,3,7,3,2,3,0,6,0,0,4,1,0,0,0
